name,sub_category,id,icon_url
Barb of the Whorl,Bone,b7b1afdd647,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b4/b4ba1494c78485867e84b897ea5d5c81dce7f19f.png?1376540421
Growth Formula Alpha,Reagent,50e333578dc,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b9f7d9712e10fdfd4378b585be1d9bb7ed73fc15.png?1376540421
Growth Formula Beta,Reagent,bc73018d986,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b9f7d9712e10fdfd4378b585be1d9bb7ed73fc15.png?1376540421
Growth Formula Gamma,Reagent,723759c5260,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b9f7d9712e10fdfd4378b585be1d9bb7ed73fc15.png?1376540421
Growth Formula Delta,Reagent,d8ace73cea4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b9f7d9712e10fdfd4378b585be1d9bb7ed73fc15.png?1376540421
Growth Formula Delta Concentrate,Reagent,fd38d51ad63,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b9f7d9712e10fdfd4378b585be1d9bb7ed73fc15.png?1376540421
Enchanted Copper Ink,Reagent,87a8c64f384,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0f/0f79d55e9bfec34574abd563e9d70a349f610931.png?1376540423
Enchanted Iron Ink,Reagent,b4f20f1b9f5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/e7/e7b4bfc2ea347e370fa3edb4f351d1ec7229bd43.png?1376540423
Enchanted Silver Ink,Reagent,24994c7567f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/82/825729837c152f34cb76a656b96bfdb625cb246e.png?1376540423
Enchanted Mythril Ink,Reagent,8829e9819f8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/40/40241e5d93b451b57bfe87f0bb957628e9ac3dea.png?1376540423
Enchanted Electrum Ink,Reagent,d13783d8b08,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4e/4ea1aace2e6301c2513054b00c26a4036d258f07.png?1376540423
Enchanted Gold Ink,Reagent,fda48ca1248,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9e/9ee6a3cb3ca65ae626e0daf5061d810619aeb45d.png?1376540423
Enchanted Rose Gold Ink,Reagent,1f7166cc957,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/84/842d43ea3a0d7ab26204392c54734977bdc19a5f.png?1376540423
Superior Enchanted Ink,Reagent,d4c53bd8429,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/40/40241e5d93b451b57bfe87f0bb957628e9ac3dea.png?1376540423
Enchanted Platinum Ink,Reagent,fddfe1ebdbc,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/82/825729837c152f34cb76a656b96bfdb625cb246e.png?1376540423
Fish Oil,Reagent,ea96f148f1e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Jellyfish Humours,Reagent,4dd7e1520e7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Crab Oil,Reagent,f4db4319748,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Linseed Oil,Reagent,a977281e15b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Shark Oil,Reagent,5fb1533e66a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Distilled Water,Reagent,9e4d79546c7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Filtered Water,Reagent,b372a29a277,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Muddy Water,Reagent,0654ae6dda7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/af/af95bff2557ce735904a3b4c42cf5cf963764f9e.png?1376540421
Quicksilver,Reagent,a7db5dd6f38,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f9705ba35ccfe9ddff34704f89e10b6ecad2cab.png?1376540421
Vitriol,Reagent,187698d9ff5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f9705ba35ccfe9ddff34704f89e10b6ecad2cab.png?1376540421
Diluted Vitriol,Reagent,e7abf3fdc2f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f9705ba35ccfe9ddff34704f89e10b6ecad2cab.png?1376540421
Spirits of Salt,Reagent,6e1bb57dd52,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f9705ba35ccfe9ddff34704f89e10b6ecad2cab.png?1376540421
Concentrated Spirits of Salt,Reagent,b8eab991ab7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f9705ba35ccfe9ddff34704f89e10b6ecad2cab.png?1376540421
Effervescent Water,Reagent,f725bcbf952,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Enchanted Quicksilver,Reagent,7640067421c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f9705ba35ccfe9ddff34704f89e10b6ecad2cab.png?1376540421
Beastkin Blood,Reagent,a586610f53d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ee/eefc4fc5ab74a798ed9afce85c081ac821f407b0.png?1376540421
Scalekin Blood,Reagent,cd4864b8fd6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ee/eefc4fc5ab74a798ed9afce85c081ac821f407b0.png?1376540421
Spoken Blood,Reagent,0d5b39cd0d9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ee/eefc4fc5ab74a798ed9afce85c081ac821f407b0.png?1376540421
Voidsent Blood,Reagent,c44f09036fa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ee/eefc4fc5ab74a798ed9afce85c081ac821f407b0.png?1376540421
Viscous Secretions,Reagent,0520a9bc424,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f2/f2bfb22ce257ffec79a9f7337fa9500da287ae1e.png?1376540421
Acidic Secretions,Reagent,889d9570e0f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f2/f2bfb22ce257ffec79a9f7337fa9500da287ae1e.png?1376540421
Formic Acid,Reagent,f01c2de5304,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Maple Sap,Reagent,bf60ea2f210,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/68/68e64d093cc23adf3e172113e3a0bc37d131e804.png?1376540421
Treant Sap,Reagent,f3bb88d557c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/68/68e64d093cc23adf3e172113e3a0bc37d131e804.png?1376540421
Scarlet Sap,Reagent,564dccc62a5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ee/eefc4fc5ab74a798ed9afce85c081ac821f407b0.png?1376540421
Coal Tar,Reagent,b8dbad87d9b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a5/a5eea547b4d0dbb75e48f3a282cac1ce5b2fbaea.png?1376540422
Potash,Reagent,b97f3ff6b34,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a4/a45a7edd68f297b8506e25bf1bca5083c59a0be0.png?1418122617
Lime Sulphur,Reagent,0d59632101e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/1b/1b9bf4e339822dca897bb3031c462c3854b51391.png?1376540420
Urushi,Reagent,0cbbfb3b9ec,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/37/3712f4a7b24f426aa7b09850a294d9cfb7fcfda5.png?1376540421
Lampblack Linseed Oil,Reagent,03b2ea7f074,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/af/af95bff2557ce735904a3b4c42cf5cf963764f9e.png?1376540421
Mortar,Reagent,79dfcfe85e5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7e/7e596c5dbff50b060bee9d7d89cc5b59ab388e79.png?1418122612
Varnish,Reagent,d46b5e64291,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/37/3712f4a7b24f426aa7b09850a294d9cfb7fcfda5.png?1376540421
Ahriman Tears,Reagent,dad30e935c4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Morbol Saliva,Reagent,48cb0b0bec7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f2/f2bfb22ce257ffec79a9f7337fa9500da287ae1e.png?1376540421
Cutting Oil,Reagent,64fa1e3b083,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Seagrot Water,Reagent,91f7fc7b909,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Fine Wax,Reagent,d676eb23eaf,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a5/a5eea547b4d0dbb75e48f3a282cac1ce5b2fbaea.png?1376540422
Manor Varnish,Reagent,a1b6f585584,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/37/3712f4a7b24f426aa7b09850a294d9cfb7fcfda5.png?1376540421
Terminus Putty,Reagent,efc57706562,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Xelphatol Spring Water,Reagent,9f7554367fd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Raziqsap,Reagent,c06b052edd1,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a1/a1514041068b5176c7d893c715a87ca76f928f56.png?1418122613
Radz-at-Han Quenching Oil,Reagent,0944b5bc88e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/abf4b363609c07fc90373b6f83c80c08fabd743b.png?1376540421
Thavnairian Mist,Reagent,e29318067e4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/1b/1b9bf4e339822dca897bb3031c462c3854b51391.png?1376540420
Animal Glue,Reagent,b5b557a1f76,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Fish Glue,Reagent,e895afbe66d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Horn Glue,Reagent,dbd4ac8fcca,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Void Glue,Reagent,072cc4898b8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Wing Glue,Reagent,c3cbb30d2ae,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Scale Glue,Reagent,36d58c19662,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Latex,Reagent,f25b96a18d9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/17/17ea09656eb6459b56bb8f800acf03a0e3b4cb83.png?1376540421
Rubber,Reagent,632d9ba0c71,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/61/61a1929e08fe3d7d4d7207cf11523a08e496371a.png?1376540421
Rubber Band,Reagent,9394c989e2c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d8/d80fa938fc2f7216a68ad3564d3c8ae4e0a06b09.png?1376540421
Clear Glass Lens,Reagent,9902d9a76aa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/56/563dcfd37d0b4e83cd6bc56db9760ce9b7eb9bf0.png?1376540421
Potter's Clay,Reagent,d83d7035a38,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ed/ed36f4e297fd897f489a272149b1922125f4e28f.png?1376540421
Humus,Reagent,6fe3d48449d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/17/17ae6e711e9115ff16f72c96ddb7ac46a6390a3e.png?1376540421
Beeswax,Reagent,0b5f9d0497e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/16/162ee8397624756576feb29b2bd1fc08084410db.png?1376540421
Beehive Chip,Reagent,0b225345b9e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a9/a9c72b0ad8c32487aaa04b8a2577d5031faeddf7.png?1376540421
Lanolin,Reagent,bb94025b4a4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/92/9259afd530940bbceaa828a3db7c47ac0a63cf45.png?1376540421
Rock Salt,Reagent,a7c50cf9297,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/80/801534d5735e2572f6da49470b3b237eba445626.png?1376540421
Volcanic Rock Salt,Reagent,088fc024bd4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/80/801534d5735e2572f6da49470b3b237eba445626.png?1376540421
Cinnabar,Reagent,74e1b630205,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/0710ffdc7dc834ceca999f2764ed03ff441f897e.png?1376540421
Chalk,Reagent,3f9f1deda17,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ad/ad5d2cc234d6dd53e055247c9fcf1551be327236.png?1376540421
Saltpeter,Reagent,1f3ce2ae171,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/96/9664e263a6bf17b32161777a1c2580ad414eafc6.png?1376540421
Natron,Reagent,74e37eafc16,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ad/ad5d2cc234d6dd53e055247c9fcf1551be327236.png?1376540421
Silex,Reagent,5a8e9c7fcbb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/68/6852f44cafce5004f0f4f68440e2e0a4379e788b.png?1376540421
Alumen,Reagent,e875e5fb10d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ad/ad5d2cc234d6dd53e055247c9fcf1551be327236.png?1376540421
Black Alumen,Reagent,f4246f0d5fb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0b/0b63539f37737d5505ed695c15d7195b29bbc3c8.png?1376540421
Grenade Ash,Reagent,db995256183,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4b/4be9d3867c0ae61c0aa6ccdc78762581195608cc.png?1376540420
Brimstone,Reagent,da503a0cf74,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c3/c3b9ee289eda904cd770098dfb77565df2808ccd.png?1376540421
Bomb Ash,Reagent,35c96e0c9f7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4b/4be9d3867c0ae61c0aa6ccdc78762581195608cc.png?1376540420
Resin,Reagent,05c2d357cff,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/61/61a1929e08fe3d7d4d7207cf11523a08e496371a.png?1376540421
Coke,Reagent,e7b966f42a9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d0/d0fb96fc597f7734d1b72b879676f7394d5618ab.png?1376540420
Animal Fat,Reagent,e96579d973b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/61/61a1929e08fe3d7d4d7207cf11523a08e496371a.png?1376540421
Hardened Sap,Reagent,8c834249a3a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/61/61a1929e08fe3d7d4d7207cf11523a08e496371a.png?1376540421
Garlean Rubber,Reagent,73956562081,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d8/d80fa938fc2f7216a68ad3564d3c8ae4e0a06b09.png?1376540421
Frosted Glass Lens,Reagent,b5cf3b86f04,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/56/563dcfd37d0b4e83cd6bc56db9760ce9b7eb9bf0.png?1376540421
Belah'dian Glass,Reagent,0fd9db4852f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/56/563dcfd37d0b4e83cd6bc56db9760ce9b7eb9bf0.png?1376540421
Raziqsand,Reagent,412a6b0c1de,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c4/c4cd88569bd071fd33851c0735e926dd279f30a8.png?1376540420
Tawny Latex,Reagent,63709436feb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/17/17ea09656eb6459b56bb8f800acf03a0e3b4cb83.png?1376540421
Polarized Glass,Reagent,cf074b6025a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/73/73fbb025df9287f1ba1002955e60698e2040c30a.png?1376540421
Ehcatl Sealant,Reagent,8834e1496ef,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bb/bb7cd11da289de22c93f75175d73b3e5de6cdfcb.png?1376540421
Borax,Reagent,e8a62e42548,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/98/98e1ded395ef707fdc164d2814816661c845cd58.png?1376540420
Dubbin,Reagent,f5fc2540ee2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/17/17ea09656eb6459b56bb8f800acf03a0e3b4cb83.png?1376540421
Perfect Pounce,Reagent,23717de2e1b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/79/7972b180c7b7096425c1f9fab028257048e818d4.png?1376540421
Dried Ether,Reagent,2e27feee02a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c3/c3b9ee289eda904cd770098dfb77565df2808ccd.png?1376540421
Bombard Core,Reagent,03276c09581,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5fb969cda789899abf64f95035cdfd4ccc900be7.png?1376540420
Sacred Spring Water,Reagent,2d7c8242d8d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b97042451f4b438fe5294d90618bf0f1bb158fc4.png?1376540421
Allagan Resin,Reagent,9de3e63462f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/61/61a1929e08fe3d7d4d7207cf11523a08e496371a.png?1376540421
Heat-resistant Plaster,Reagent,d1f82e899e5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7e/7e596c5dbff50b060bee9d7d89cc5b59ab388e79.png?1418122612
Black Cinnabar,Reagent,fa0ef92a7d6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/07/0710ffdc7dc834ceca999f2764ed03ff441f897e.png?1376540421
Glacier Crystal,Reagent,7b0b806a62e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d7/d7cd9e93ff5bbad9a1027a39e32d1e5bce1f8f50.png?1376540419
Allagan Catalyst,Reagent,63433b65bb1,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7a/7a0da9967f7e663f7a759f8916105f9273b144ee.png?1418122611
Lunar Curtain,Reagent,5e6aefdf758,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c3/c3b9ee289eda904cd770098dfb77565df2808ccd.png?1376540421
Tinolqa Mistletoe,Reagent,ecd880dc7ed,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0e28d312094af6e5b70a78a396646b42ffdec13a.png?1376540422
Matron's Mistletoe,Reagent,664db7bed81,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0e28d312094af6e5b70a78a396646b42ffdec13a.png?1376540422
Mistletoe,Reagent,981ba709187,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0e28d312094af6e5b70a78a396646b42ffdec13a.png?1376540422
Thavnairian Mistletoe,Reagent,eb92615f4a3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0e28d312094af6e5b70a78a396646b42ffdec13a.png?1376540422
Yellow Ginseng,Reagent,d4b41bc7999,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cc/cc80ca0b9c5e0fedf7392ef14fb022d53545f8ee.png?1376540422
Lavender,Reagent,c286afd0d53,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/22/22306045ebdba9beb57aeac41d370c9b2376cb4d.png?1376540422
Carnation,Reagent,ec1e0116c14,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/41/41e879c4a8fc003eeb62da57e36adba11fc000d3.png?1376540422
Belladonna,Reagent,c3bb3a2c17a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a6/a6d31560c4b3ee79ff255b4ea22a56681f659155.png?1376540422
Chamomile,Reagent,78a04e33763,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/22/2209b8d402635c9ce05980b6d22be070d9f1938c.png?1376540422
Mandrake,Reagent,240114bbd1c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/df/df114b4abe59fbbebd2219af644cca57011c30d3.png?1376540422
Trillium,Reagent,0e686269d75,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cf/cf06152a20c1d0b1629c11fde24abc4c07aba05d.png?1376540421
Trillium Bulb,Reagent,f139e22f50c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/40/4061749921ae1b5fe67c3dc3d9bd937c5814215a.png?1376540421
Vampire Plant,Reagent,d0b04f58075,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0e28d312094af6e5b70a78a396646b42ffdec13a.png?1376540422
Red Landtrap Leaf,Reagent,d4c2d5ba414,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f4/f4a70b5d5908cdbae18ac7294d1e64ba9f455e29.png?1376540422
Blue Landtrap Leaf,Reagent,72b311e3c98,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b8/b8063961a886122c93973d7f620eabe430d46ddf.png?1376540422
Lotus Leaf,Reagent,87650b61d4c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cc/cc690907f31ef7e2a096eaf1dd82726116dfceaf.png?1376540420
Island Seedling,Reagent,4b44621482d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/1b/1bbc23b85360d1a5d9d907b7d66e8a72e3ae99fa.png?1376540421
Shroud Seedling,Reagent,6cfb1557b05,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/35/350986f0bf6572132f3a11955330c6e7b7f301f4.png?1376540421
Desert Seedling,Reagent,238eddd31eb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2a/2a3d8141c89baffee96d4735c6f6e9d3379a53e7.png?1376540421
Carnivorous Seedling,Reagent,da88def0ee4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/35/350986f0bf6572132f3a11955330c6e7b7f301f4.png?1376540421
Dungeon Seedling,Reagent,9ecf2d69ffc,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/bd/bd0fde45053628b20860d37059a9771507890836.png?1376540421
Shroud Tea Leaves,Reagent,83d204178e7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3c/3c9c7ef17de7dff4903aba1a536fbb25f689f15a.png?1376540422
Halone Gerbera,Reagent,c7baa26ac6c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/22/2209b8d402635c9ce05980b6d22be070d9f1938c.png?1376540422
Azeyma Rose,Reagent,8577e552e21,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/41/41e879c4a8fc003eeb62da57e36adba11fc000d3.png?1376540422
Nymeia Lily,Reagent,2c16f27c3a0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ee/eec6fd4cfa28d510f846b0fe112182d0c622eb65.png?1376540422
Umbrella Fig,Reagent,37fa9e091fb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a6/a6d31560c4b3ee79ff255b4ea22a56681f659155.png?1376540422
Glazenut,Reagent,be93cfbdcfd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/19/19cb005f8e64e1ff9e7907d1b3f298644d159ae9.png?1376540422
Broombush,Reagent,b156b6139b4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2f/2fb2c396d61b8baa84e43e26be8d260d5eadf02d.png?1376540420
Young Water Lily,Reagent,5932eedab47,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2a/2a3d8141c89baffee96d4735c6f6e9d3379a53e7.png?1376540421
Pearl Roselle,Reagent,57f3f487eb3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cf/cf06152a20c1d0b1629c11fde24abc4c07aba05d.png?1376540421
Wild Banana Shoot,Reagent,4fea860a0b8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9b/9bf4965a3062aeb34cc0979a90d14bd61ffd6cd6.png?1418121891
Rosemary,Reagent,9028de03d3d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/22/22306045ebdba9beb57aeac41d370c9b2376cb4d.png?1376540422
Puk Wing,Reagent,b7e6290f1b7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ef/ef889357e0c693c56b98226b3637f89974af3bec.png?1376540420
Bat Wing,Reagent,03b56e9023a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5d/5dc83f3f298cd1d52872d1f70b2d48a3ecb5237d.png?1376540420
Imp Wing,Reagent,ba396ed586a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/58/58815e5154ad67f2da3047babb47c7dea6fba40e.png?1376540420
Ahriman Wing,Reagent,488f48b3a4c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0d/0dc1e62f7dec2dda1d520e25be9b14a6a0aa356b.png?1376540420
Morbol Vine,Reagent,2758a54005b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b93673c9405c31454da80dd3197e2ed2cdf94637.png?1376540420
Ochu Vine,Reagent,026d818cd3a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b9/b93673c9405c31454da80dd3197e2ed2cdf94637.png?1376540420
Jellyfish Cnida,Reagent,38fb9c1886b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4e/4e1110805a7f6f183b8034955af3bf9564c35fcc.png?1376540421
Jellyfish Umbrella,Reagent,4e06c7d529b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ec/ec83ee1718f771ddc6f0d845208153fc62a5b068.png?1376540422
Pudding Flesh,Reagent,6d0118d3024,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b1/b15f0372db5921101633ff22c69bd1553ee5bbe9.png?1376540422
Moor Leech,Reagent,ca851914116,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/47/47b07662a3514ac0a49bf9ae92499f48edd368c7.png?1376540421
Grass Viper,Reagent,c981641cfd0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/77/77419dba0aa2602ac82f41604ac18a965de9d1b8.png?1376540421
Bee Basket,Reagent,ad10c3ba246,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b7/b7a2ad3d4b6a3ba2822e8b5e8f012e645de05b54.png?1376540423
Tarantula,Reagent,135345485b3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/95/9503869e5a2d68421b7a8b7eb5de564623bd6cce.png?1376540421
White Scorpion,Reagent,4a03685baee,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cf/cf9bf652b229e4c8a71303a7efe01c74c9eebcce.png?1376540421
